Date,Year,Quarter,Member State,In / Out,Request / Transfer,Article,Count
2018-03-31,2018,1,Spain,Out,Request,13,1
2018-03-31,2018,1,Spain,Out,Request,14,1
2018-03-31,2018,1,Spain,Out,Request,18.1,26
2018-03-31,2018,1,Sweden,In,Request,17.2,2
2018-03-31,2018,1,Sweden,In,Request,18.1,2
2018-03-31,2018,1,Sweden,Out,Request,11,1
2018-03-31,2018,1,Sweden,Out,Request,18.1,41
2018-03-31,2018,1,Sweden,In,Transfer,8.1,1
2018-03-31,2018,1,Sweden,In,Transfer,10,2
2018-03-31,2018,1,Sweden,In,Transfer,18.1,3
2018-03-31,2018,1,Switzerland,Out,Request,11,1
2018-03-31,2018,1,Switzerland,Out,Request,18.1,42
2018-06-30,2018,2,Austria,In,Request,8.2,2
2018-06-30,2018,2,Austria,In,Request,18.1,2
2018-06-30,2018,2,Austria,Out,Request,11,3
2018-06-30,2018,2,Austria,Out,Request,14,1
2018-06-30,2018,2,Austria,Out,Request,18.1,52
2018-06-30,2018,2,Austria,In,Transfer,8.2,1
2018-06-30,2018,2,Austria,In,Transfer,18.1,1
2018-06-30,2018,2,Austria,Out,Transfer,11,1
2018-06-30,2018,2,Austria,Out,Transfer,18.1,9
2018-06-30,2018,2,Belgium,In,Request,8.1,1
2018-06-30,2018,2,Belgium,In,Request,18.1,5
2018-06-30,2018,2,Belgium,Out,Request,11,1
2018-06-30,2018,2,Belgium,Out,Request,14,1
2018-06-30,2018,2,Belgium,Out,Request,18.1,29
2018-06-30,2018,2,Belgium,In,Transfer,8.1,2
2018-06-30,2018,2,Belgium,In,Transfer,8.2,1
2018-06-30,2018,2,Belgium,In,Transfer,12,1
2018-06-30,2018,2,Belgium,In,Transfer,16,1
2018-06-30,2018,2,Belgium,In,Transfer,18.1,2
2018-06-30,2018,2,Belgium,Out,Transfer,18.1,1
2018-06-30,2018,2,Bulgaria,In,Request,18.1,1
2018-06-30,2018,2,Bulgaria,Out,Request,18.1,52
2018-06-30,2018,2,Bulgaria,In,Transfer,9,3
2018-06-30,2018,2,Bulgaria,Out,Transfer,18.1,3
2018-06-30,2018,2,Croatia,Out,Request,13,1
2018-06-30,2018,2,Croatia,Out,Request,14,2
2018-06-30,2018,2,Croatia,Out,Request,18.1,6
2018-06-30,2018,2,Cyprus,In,Request,8.2,4
2018-06-30,2018,2,Cyprus,In,Request,9,1
2018-06-30,2018,2,Cyprus,In,Request,18.1,2
2018-06-30,2018,2,Cyprus,Out,Request,18.1,2
2018-06-30,2018,2,Cyprus,In,Transfer,8.1,3
2018-06-30,2018,2,Cyprus,In,Transfer,8.2,1
2018-06-30,2018,2,Czech Republic,Out,Request,18.1,4
2018-06-30,2018,2,Denmark,In,Request,12,1
2018-06-30,2018,2,Denmark,Out,Request,18.1,38
2018-06-30,2018,2,Denmark,In,Transfer,18.1,1
2018-06-30,2018,2,Finland,Out,Request,11,7
2018-06-30,2018,2,Finland,Out,Request,18.1,41
2018-06-30,2018,2,Finland,Out,Transfer,18.1,3
2018-06-30,2018,2,France,In,Request,8.1,8
2018-06-30,2018,2,France,In,Request,9,4
2018-06-30,2018,2,France,In,Request,11,4
2018-06-30,2018,2,France,In,Request,12,3
2018-06-30,2018,2,France,In,Request,16,1
2018-06-30,2018,2,France,In,Request,17.2,2
2018-06-30,2018,2,France,In,Request,18.1,117
2018-06-30,2018,2,France,In,Request,20.5,2
2018-06-30,2018,2,France,Out,Request,11,3
2018-06-30,2018,2,France,Out,Request,12,2
2018-06-30,2018,2,France,Out,Request,13,4
2018-06-30,2018,2,France,Out,Request,14,1
2018-06-30,2018,2,France,Out,Request,18.1,196
2018-06-30,2018,2,France,In,Transfer,8.1,6
2018-06-30,2018,2,France,In,Transfer,8.2,2
2018-06-30,2018,2,France,In,Transfer,9,1
2018-06-30,2018,2,France,In,Transfer,18.1,9
2018-06-30,2018,2,France,Out,Transfer,18.1,1
2018-06-30,2018,2,Germany,In,Request,12,1
2018-06-30,2018,2,Germany,In,Request,17.2,2
2018-06-30,2018,2,Germany,In,Request,18.1,22
2018-06-30,2018,2,Germany,Out,Request,11,18
2018-06-30,2018,2,Germany,Out,Request,12,1
2018-06-30,2018,2,Germany,Out,Request,13,3
2018-06-30,2018,2,Germany,Out,Request,18.1,304
2018-06-30,2018,2,Germany,In,Transfer,8.1,2
2018-06-30,2018,2,Germany,In,Transfer,9,6
2018-06-30,2018,2,Germany,In,Transfer,12,5
2018-06-30,2018,2,Germany,In,Transfer,18.1,1
2018-06-30,2018,2,Germany,Out,Transfer,18.1,4
2018-06-30,2018,2,Greece,In,Request,8.1,10
2018-06-30,2018,2,Greece,In,Request,8.2,11
2018-06-30,2018,2,Greece,In,Request,9,125
2018-06-30,2018,2,Greece,In,Request,10,13
2018-06-30,2018,2,Greece,In,Request,11,2
2018-06-30,2018,2,Greece,In,Request,16,3
2018-06-30,2018,2,Greece,In,Request,17.2,22
2018-06-30,2018,2,Greece,In,Request,18.1,5
2018-06-30,2018,2,Greece,In,Transfer,8.1,4
2018-06-30,2018,2,Greece,In,Transfer,8.2,1
2018-06-30,2018,2,Greece,In,Transfer,9,228
2018-06-30,2018,2,Greece,In,Transfer,16,1
2018-06-30,2018,2,Greece,In,Transfer,17.2,4
2018-06-30,2018,2,Iceland,In,Request,18.1,1
2018-06-30,2018,2,Iceland,Out,Request,13,1
2018-06-30,2018,2,Iceland,Out,Request,18.1,1
2018-06-30,2018,2,Ireland,In,Request,11,2
2018-06-30,2018,2,Ireland,In,Request,12,23
2018-06-30,2018,2,Ireland,In,Request,13,1
2018-06-30,2018,2,Ireland,In,Request,18.1,17
2018-06-30,2018,2,Ireland,Out,Request,11,6
2018-06-30,2018,2,Ireland,Out,Request,13,2
2018-06-30,2018,2,Ireland,Out,Request,18.1,61
2018-06-30,2018,2,Ireland,In,Transfer,8.1,2
2018-06-30,2018,2,Ireland,Out,Transfer,18.1,1
2018-06-30,2018,2,Italy,In,Request,8.1,3
2018-06-30,2018,2,Italy,In,Request,8.2,1
2018-06-30,2018,2,Italy,In,Request,17.2,1
2018-06-30,2018,2,Italy,In,Request,18.1,25
2018-06-30,2018,2,Italy,Out,Request,11,6
2018-06-30,2018,2,Italy,Out,Request,13,357
2018-06-30,2018,2,Italy,Out,Request,14,5
2018-06-30,2018,2,Italy,Out,Request,18.1,205
2018-06-30,2018,2,Italy,In,Transfer,8.1,4
2018-06-30,2018,2,Italy,In,Transfer,8.2,4
2018-06-30,2018,2,Italy,In,Transfer,9,1
2018-06-30,2018,2,Italy,In,Transfer,17.2,2
2018-06-30,2018,2,Italy,Out,Transfer,13,3
2018-06-30,2018,2,Latvia,Out,Request,12,1
2018-06-30,2018,2,Latvia,Out,Request,18.1,4
2018-06-30,2018,2,Lithuania,Out,Request,14,1
2018-06-30,2018,2,Lithuania,Out,Request,18.1,1
2018-06-30,2018,2,Luxembourg,Out,Request,18.1,2
2018-06-30,2018,2,Malta,Out,Request,18.1,2
2018-06-30,2018,2,Netherlands,In,Request,9,1
2018-06-30,2018,2,Netherlands,In,Request,18.1,5
2018-06-30,2018,2,Netherlands,Out,Request,13,4
2018-06-30,2018,2,Netherlands,Out,Request,18.1,65
2018-06-30,2018,2,Netherlands,In,Transfer,18.1,4
2018-06-30,2018,2,Norway,Out,Request,11,1
2018-06-30,2018,2,Norway,Out,Request,14,1
2018-06-30,2018,2,Norway,Out,Request,18.1,24
2018-06-30,2018,2,Poland,Out,Request,18.1,4
2018-06-30,2018,2,Poland,In,Transfer,9,1
2018-06-30,2018,2,Portugal,In,Request,18.1,1
2018-06-30,2018,2,Portugal,Out,Request,18.1,3
2018-06-30,2018,2,Romania,In,Request,8.1,1
2018-06-30,2018,2,Romania,Out,Request,11,15
2018-06-30,2018,2,Romania,Out,Request,13,3
2018-06-30,2018,2,Romania,Out,Request,18.1,50
2018-06-30,2018,2,Slovakia,Out,Request,18.1,2
2018-06-30,2018,2,Slovenia,In,Request,18.1,2
2018-06-30,2018,2,Slovenia,Out,Request,14,1
2018-06-30,2018,2,Slovenia,Out,Request,18.1,7
2018-06-30,2018,2,Spain,Out,Request,13,2
2018-06-30,2018,2,Spain,Out,Request,18.1,34
2018-06-30,2018,2,Sweden,In,Request,12,6
2018-06-30,2018,2,Sweden,In,Request,18.1,2
2018-06-30,2018,2,Sweden,Out,Request,11,2
2018-06-30,2018,2,Sweden,Out,Request,18.1,57
2018-06-30,2018,2,Sweden,In,Transfer,18.1,1
2018-06-30,2018,2,Sweden,Out,Transfer,18.1,1
2018-06-30,2018,2,Switzerland,In,Request,12,2
2018-06-30,2018,2,Switzerland,In,Request,18.1,6
2018-06-30,2018,2,Switzerland,Out,Request,11,2
2018-06-30,2018,2,Switzerland,Out,Request,18.1,67
2018-06-30,2018,2,Switzerland,In,Transfer,12,1
2018-06-30,2018,2,Switzerland,Out,Transfer,18.1,7
2018-09-30,2018,3,Austria,In,Request,8.1,1
2018-09-30,2018,3,Austria,In,Request,9,2
2018-09-30,2018,3,Austria,In,Request,18.1,2
2018-09-30,2018,3,Austria,Out,Request,11,2
2018-09-30,2018,3,Austria,Out,Request,18.1,32
2018-09-30,2018,3,Austria,In,Transfer,8.2,2
2018-09-30,2018,3,Austria,In,Transfer,18.1,2
2018-09-30,2018,3,Austria,Out,Transfer,18.1,1
2018-09-30,2018,3,Belgium,In,Request,12,2
2018-09-30,2018,3,Belgium,In,Request,17.2,1
2018-09-30,2018,3,Belgium,In,Request,18.1,9
2018-09-30,2018,3,Belgium,Out,Request,11,7
2018-09-30,2018,3,Belgium,Out,Request,14,1
2018-09-30,2018,3,Belgium,Out,Request,18.1,24
2018-09-30,2018,3,Belgium,In,Transfer,8.1,1
2018-09-30,2018,3,Belgium,In,Transfer,18.1,3
2018-09-30,2018,3,Bulgaria,In,Request,9,1
2018-09-30,2018,3,Bulgaria,In,Request,17.2,2
2018-09-30,2018,3,Bulgaria,In,Request,18.1,3
2018-09-30,2018,3,Bulgaria,Out,Request,12,1
2018-09-30,2018,3,Bulgaria,Out,Request,18.1,33
2018-09-30,2018,3,Bulgaria,In,Transfer,17.2,1
2018-09-30,2018,3,Croatia,Out,Request,11,3
2018-09-30,2018,3,Croatia,Out,Request,13,1
2018-09-30,2018,3,Croatia,Out,Request,14,1
2018-09-30,2018,3,Croatia,Out,Request,18.1,2
2018-09-30,2018,3,Cyprus,In,Request,8.1,2
2018-09-30,2018,3,Cyprus,In,Request,8.2,2
2018-09-30,2018,3,Cyprus,In,Request,17.2,1
2018-09-30,2018,3,Cyprus,Out,Request,11,2
2018-09-30,2018,3,Cyprus,Out,Request,18.1,3
2018-09-30,2018,3,Cyprus,In,Transfer,8.1,1
2018-09-30,2018,3,Czech Republic,Out,Request,11,2
2018-09-30,2018,3,Czech Republic,Out,Request,12,2
2018-09-30,2018,3,Czech Republic,Out,Request,18.1,2
2018-09-30,2018,3,Denmark,In,Request,18.1,1
2018-09-30,2018,3,Denmark,Out,Request,11,10
2018-09-30,2018,3,Denmark,Out,Request,18.1,19
2018-09-30,2018,3,Denmark,In,Transfer,18.1,1
2018-09-30,2018,3,Finland,Out,Request,11,2
2018-09-30,2018,3,Finland,Out,Request,18.1,16
2018-09-30,2018,3,Finland,Out,Transfer,18.1,4
2018-09-30,2018,3,France,In,Request,8.1,7
2018-09-30,2018,3,France,In,Request,8.2,7
2018-09-30,2018,3,France,In,Request,9,2
2018-09-30,2018,3,France,In,Request,11,1
2018-09-30,2018,3,France,In,Request,12,1
2018-09-30,2018,3,France,In,Request,18.1,96
2018-09-30,2018,3,France,In,Request,20.5,1
2018-09-30,2018,3,France,Out,Request,11,9
2018-09-30,2018,3,France,Out,Request,13,2
2018-09-30,2018,3,France,Out,Request,18.1,116
2018-09-30,2018,3,France,In,Transfer,8.1,8
2018-09-30,2018,3,France,In,Transfer,8.2,4
2018-09-30,2018,3,France,In,Transfer,10,2
2018-09-30,2018,3,France,In,Transfer,17.2,1
2018-09-30,2018,3,France,In,Transfer,18.1,15
2018-09-30,2018,3,France,In,Transfer,20.5,1
2018-09-30,2018,3,France,Out,Transfer,12,1
2018-09-30,2018,3,France,Out,Transfer,13,3
2018-09-30,2018,3,France,Out,Transfer,14,1
2018-09-30,2018,3,France,Out,Transfer,18.1,21
2018-09-30,2018,3,Germany,In,Request,18.1,20
2018-09-30,2018,3,Germany,Out,Request,11,11
2018-09-30,2018,3,Germany,Out,Request,13,2
2018-09-30,2018,3,Germany,Out,Request,18.1,159
2018-09-30,2018,3,Germany,In,Transfer,12,3
2018-09-30,2018,3,Germany,In,Transfer,18.1,1
2018-09-30,2018,3,Germany,Out,Transfer,13,1
2018-09-30,2018,3,Germany,Out,Transfer,18.1,4
2018-09-30,2018,3,Greece,In,Request,8.1,17
2018-09-30,2018,3,Greece,In,Request,8.2,15
2018-09-30,2018,3,Greece,In,Request,9,118
2018-09-30,2018,3,Greece,In,Request,10,3
2018-09-30,2018,3,Greece,In,Request,16,6
2018-09-30,2018,3,Greece,In,Request,17.2,18
2018-09-30,2018,3,Greece,In,Request,18.1,5
2018-09-30,2018,3,Greece,In,Transfer,8.1,10
2018-09-30,2018,3,Greece,In,Transfer,8.2,2
2018-09-30,2018,3,Greece,In,Transfer,9,139
2018-09-30,2018,3,Greece,In,Transfer,10,5
2018-09-30,2018,3,Greece,In,Transfer,11,3
2018-09-30,2018,3,Greece,In,Transfer,17.2,3
2018-09-30,2018,3,Greece,In,Transfer,18.1,1
2018-09-30,2018,3,Iceland,In,Request,18.1,1
2018-09-30,2018,3,Iceland,In,Transfer,18.1,1
2018-09-30,2018,3,Ireland,In,Request,11,1
2018-09-30,2018,3,Ireland,In,Request,12,39
2018-09-30,2018,3,Ireland,In,Request,14,1
2018-09-30,2018,3,Ireland,In,Request,17.2,2
2018-09-30,2018,3,Ireland,In,Request,18.1,15
2018-09-30,2018,3,Ireland,Out,Request,11,5
2018-09-30,2018,3,Ireland,Out,Request,12,1
2018-09-30,2018,3,Ireland,Out,Request,13,1
2018-09-30,2018,3,Ireland,Out,Request,18.1,35
2018-09-30,2018,3,Ireland,In,Transfer,18.1,4
2018-09-30,2018,3,Ireland,Out,Transfer,12,1
2018-09-30,2018,3,Ireland,Out,Transfer,18.1,3
2018-09-30,2018,3,Italy,In,Request,8.1,2
2018-09-30,2018,3,Italy,In,Request,8.2,3
2018-09-30,2018,3,Italy,In,Request,9,1
2018-09-30,2018,3,Italy,In,Request,17.2,3
2018-09-30,2018,3,Italy,In,Request,18.1,14
2018-09-30,2018,3,Italy,Out,Request,11,10
2018-09-30,2018,3,Italy,Out,Request,13,230
2018-09-30,2018,3,Italy,Out,Request,14,9
2018-09-30,2018,3,Italy,Out,Request,18.1,138
2018-09-30,2018,3,Italy,In,Transfer,8.1,6
2018-09-30,2018,3,Italy,Out,Transfer,18.1,3
2018-09-30,2018,3,Lithuania,Out,Request,18.1,2
2018-09-30,2018,3,Luxembourg,In,Request,17.2,1
2018-09-30,2018,3,Luxembourg,Out,Request,14,2
2018-09-30,2018,3,Luxembourg,Out,Request,18.1,1
2018-09-30,2018,3,Malta,Out,Request,18.1,1
2018-09-30,2018,3,Netherlands,In,Request,17.2,1
2018-09-30,2018,3,Netherlands,In,Request,18.1,12
2018-09-30,2018,3,Netherlands,Out,Request,18.1,44
2018-09-30,2018,3,Netherlands,In,Transfer,9,1
2018-09-30,2018,3,Netherlands,In,Transfer,18.1,1
2018-09-30,2018,3,Norway,In,Request,12,1
2018-09-30,2018,3,Norway,In,Request,17.2,1
2018-09-30,2018,3,Norway,In,Request,18.1,1
2018-09-30,2018,3,Norway,Out,Request,11,2
2018-09-30,2018,3,Norway,Out,Request,14,1
2018-09-30,2018,3,Norway,Out,Request,18.1,19
2018-09-30,2018,3,Poland,Out,Request,12,1
2018-09-30,2018,3,Poland,Out,Request,18.1,1
2018-09-30,2018,3,Portugal,Out,Request,18.1,1
2018-09-30,2018,3,Romania,In,Request,18.1,1
2018-09-30,2018,3,Romania,Out,Request,11,3
2018-09-30,2018,3,Romania,Out,Request,18.1,20
2018-09-30,2018,3,Romania,In,Transfer,9,1
2018-09-30,2018,3,Romania,Out,Transfer,18.1,2
2018-09-30,2018,3,Slovakia,Out,Request,18.1,1
2018-09-30,2018,3,Slovenia,Out,Request,14,3
2018-09-30,2018,3,Slovenia,Out,Request,18.1,7
2018-09-30,2018,3,Slovenia,In,Transfer,18.1,1
2018-09-30,2018,3,Spain,Out,Request,12,1
2018-09-30,2018,3,Spain,Out,Request,13,4
2018-09-30,2018,3,Spain,Out,Request,14,1
2018-09-30,2018,3,Spain,Out,Request,18.1,17
2018-09-30,2018,3,Spain,Out,Transfer,18.1,1
2018-09-30,2018,3,Sweden,In,Request,18.1,4
2018-09-30,2018,3,Sweden,Out,Request,11,1
2018-09-30,2018,3,Sweden,Out,Request,18.1,21
2018-09-30,2018,3,Sweden,In,Transfer,18.1,1
2018-09-30,2018,3,Sweden,Out,Transfer,18.1,1
2018-09-30,2018,3,Switzerland,In,Request,18.1,2
2018-09-30,2018,3,Switzerland,Out,Request,11,5
2018-09-30,2018,3,Switzerland,Out,Request,12,1
2018-09-30,2018,3,Switzerland,Out,Request,18.1,66
2018-09-30,2018,3,Switzerland,In,Transfer,18.1,1
2018-09-30,2018,3,Switzerland,Out,Transfer,18.1,9
2018-12-31,2018,4,Austria,In,Request,8.2,1
2018-12-31,2018,4,Austria,In,Request,18.1,3
2018-12-31,2018,4,Austria,Out,Request,18.1,37
2018-12-31,2018,4,Austria,In,Transfer,8.2,1
2018-12-31,2018,4,Austria,In,Transfer,18.1,3
2018-12-31,2018,4,Austria,Out,Transfer,18.1,1
2018-12-31,2018,4,Belgium,In,Request,8.1,1
2018-12-31,2018,4,Belgium,In,Request,18.1,11
2018-12-31,2018,4,Belgium,Out,Request,18.1,15
2018-12-31,2018,4,Belgium,In,Transfer,12,1
2018-12-31,2018,4,Belgium,In,Transfer,18.1,3
2018-12-31,2018,4,Bulgaria,In,Request,8.2,1
2018-12-31,2018,4,Bulgaria,In,Request,9,1
2018-12-31,2018,4,Bulgaria,In,Request,18.1,7
2018-12-31,2018,4,Bulgaria,Out,Request,18.1,41
2018-12-31,2018,4,Croatia,Out,Request,18.1,3
2018-12-31,2018,4,Croatia,Out,Transfer,13,1
2018-12-31,2018,4,Cyprus,In,Request,8.1,2
2018-12-31,2018,4,Cyprus,In,Request,8.2,6
2018-12-31,2018,4,Cyprus,In,Request,9,4
2018-12-31,2018,4,Cyprus,In,Request,18.1,5
2018-12-31,2018,4,Cyprus,Out,Request,14,2
2018-12-31,2018,4,Cyprus,Out,Request,18.1,1
2018-12-31,2018,4,Czech Republic,In,Request,18.1,1
2018-12-31,2018,4,Czech Republic,Out,Request,18.1,1
2018-12-31,2018,4,Denmark,In,Request,18.1,1
2018-12-31,2018,4,Denmark,Out,Request,18.1,11
2018-12-31,2018,4,Denmark,Out,Transfer,18.1,2
2018-12-31,2018,4,Finland,Out,Request,18.1,7
2018-12-31,2018,4,Finland,Out,Transfer,18.1,5
2018-12-31,2018,4,France,In,Request,8.1,11
2018-12-31,2018,4,France,In,Request,8.2,1
2018-12-31,2018,4,France,In,Request,10,7
2018-12-31,2018,4,France,In,Request,11,4
2018-12-31,2018,4,France,In,Request,13,1
2018-12-31,2018,4,France,In,Request,17.2,2
2018-12-31,2018,4,France,In,Request,18.1,105
2018-12-31,2018,4,France,In,Request,20.5,1
2018-12-31,2018,4,France,Out,Request,11,1
2018-12-31,2018,4,France,Out,Request,12,3
2018-12-31,2018,4,France,Out,Request,13,2
2018-12-31,2018,4,France,Out,Request,18.1,121
2018-12-31,2018,4,France,In,Transfer,8.1,5
2018-12-31,2018,4,France,In,Transfer,8.2,1
2018-12-31,2018,4,France,In,Transfer,18.1,17
2018-12-31,2018,4,France,Out,Transfer,18.1,3
2018-12-31,2018,4,Germany,In,Request,10,4
2018-12-31,2018,4,Germany,In,Request,18.1,26
2018-12-31,2018,4,Germany,Out,Request,11,6
2018-12-31,2018,4,Germany,Out,Request,12,2
2018-12-31,2018,4,Germany,Out,Request,13,2
2018-12-31,2018,4,Germany,Out,Request,14,3
2018-12-31,2018,4,Germany,Out,Request,18.1,132
2018-12-31,2018,4,Germany,In,Transfer,18.1,4
2018-12-31,2018,4,Germany,Out,Transfer,18.1,4
2018-12-31,2018,4,Greece,In,Request,8.1,18
2018-12-31,2018,4,Greece,In,Request,8.2,18
2018-12-31,2018,4,Greece,In,Request,9,77
2018-12-31,2018,4,Greece,In,Request,10,20
2018-12-31,2018,4,Greece,In,Request,12,1
2018-12-31,2018,4,Greece,In,Request,16,1
2018-12-31,2018,4,Greece,In,Request,17.2,29
2018-12-31,2018,4,Greece,In,Request,18.1,8
2018-12-31,2018,4,Greece,In,Transfer,8.1,18
2018-12-31,2018,4,Greece,In,Transfer,8.2,17
2018-12-31,2018,4,Greece,In,Transfer,9,222
2018-12-31,2018,4,Greece,In,Transfer,10,16
2018-12-31,2018,4,Greece,In,Transfer,11,2
2018-12-31,2018,4,Greece,In,Transfer,16,4
2018-12-31,2018,4,Greece,In,Transfer,17.2,8
2018-12-31,2018,4,Greece,In,Transfer,18.1,1
2018-12-31,2018,4,Iceland,In,Request,12,1
2018-12-31,2018,4,Iceland,In,Request,18.1,2
2018-12-31,2018,4,Iceland,Out,Request,18.1,2
2018-12-31,2018,4,Ireland,In,Request,12,17
2018-12-31,2018,4,Ireland,In,Request,18.1,43
2018-12-31,2018,4,Ireland,Out,Request,11,3
2018-12-31,2018,4,Ireland,Out,Request,12,1
2018-12-31,2018,4,Ireland,Out,Request,18.1,37
2018-12-31,2018,4,Ireland,In,Transfer,18.1,1
2018-12-31,2018,4,Ireland,Out,Transfer,18.1,3
2018-12-31,2018,4,Italy,In,Request,8.1,5
2018-12-31,2018,4,Italy,In,Request,8.2,4
2018-12-31,2018,4,Italy,In,Request,17.2,2
2018-12-31,2018,4,Italy,In,Request,18.1,21
2018-12-31,2018,4,Italy,Out,Request,11,3
2018-12-31,2018,4,Italy,Out,Request,12,1
2018-12-31,2018,4,Italy,Out,Request,13,141
2018-12-31,2018,4,Italy,Out,Request,14,2
2018-12-31,2018,4,Italy,Out,Request,18.1,96
2018-12-31,2018,4,Italy,In,Transfer,8.1,2
2018-12-31,2018,4,Italy,In,Transfer,8.2,2
2018-12-31,2018,4,Italy,In,Transfer,18.1,1
2018-12-31,2018,4,Italy,Out,Transfer,13,5
2018-12-31,2018,4,Italy,Out,Transfer,18.1,2
2018-12-31,2018,4,Lithuania,Out,Request,18.1,3
2018-12-31,2018,4,Luxembourg,In,Request,20.5,1
2018-12-31,2018,4,Luxembourg,Out,Request,18.1,2
2018-12-31,2018,4,Malta,Out,Request,18.1,2
2018-12-31,2018,4,Netherlands,In,Request,8.1,1
2018-12-31,2018,4,Netherlands,In,Request,12,5
2018-12-31,2018,4,Netherlands,In,Request,18.1,11
2018-12-31,2018,4,Netherlands,Out,Request,11,7
2018-12-31,2018,4,Netherlands,Out,Request,12,1
2018-12-31,2018,4,Netherlands,Out,Request,18.1,36
2018-12-31,2018,4,Netherlands,In,Transfer,18.1,7
2018-12-31,2018,4,Netherlands,Out,Transfer,18.1,3
2018-12-31,2018,4,Norway,In,Request,12,1
2018-12-31,2018,4,Norway,In,Request,18.1,1
2018-12-31,2018,4,Norway,Out,Request,18.1,10
2018-12-31,2018,4,Norway,In,Transfer,12,1
2018-12-31,2018,4,Norway,Out,Transfer,18.1,1
2018-12-31,2018,4,Portugal,Out,Request,18.1,1
2018-12-31,2018,4,Romania,Out,Request,18.1,9
2018-12-31,2018,4,Romania,In,Transfer,8.2,1
2018-12-31,2018,4,Slovakia,In,Request,8.2,1
2018-12-31,2018,4,Slovenia,In,Request,8.1,1
2018-12-31,2018,4,Slovenia,In,Request,18.1,1
2018-12-31,2018,4,Slovenia,Out,Request,18.1,7
2018-12-31,2018,4,Spain,Out,Request,12,1
2018-12-31,2018,4,Spain,Out,Request,13,2
2018-12-31,2018,4,Spain,Out,Request,18.1,14
2018-12-31,2018,4,Spain,Out,Transfer,18.1,1
2018-12-31,2018,4,Sweden,In,Request,12,3
2018-12-31,2018,4,Sweden,In,Request,18.1,3
2018-12-31,2018,4,Sweden,Out,Request,12,3
2018-12-31,2018,4,Sweden,Out,Request,18.1,26
2018-12-31,2018,4,Sweden,In,Transfer,12,5
2018-12-31,2018,4,Sweden,In,Transfer,18.1,2
2018-12-31,2018,4,Sweden,Out,Transfer,12,1
2018-12-31,2018,4,Sweden,Out,Transfer,18.1,6
2018-12-31,2018,4,Switzerland,In,Request,8.1,1
2018-12-31,2018,4,Switzerland,In,Request,12,2
2018-12-31,2018,4,Switzerland,In,Request,18.1,3
2018-12-31,2018,4,Switzerland,Out,Request,18.1,58
2018-12-31,2018,4,Switzerland,In,Transfer,18.1,2
2018-12-31,2018,4,Switzerland,Out,Transfer,18.1,2
2019-03-31,2019,1,Austria,Out,Request,18.1,25
2019-03-31,2019,1,Austria,Out,Request,11,6
2019-03-31,2019,1,Austria,In,Transfer,8.1,1
2019-03-31,2019,1,Austria,In,Transfer,8.2,1
2019-03-31,2019,1,Austria,In,Request,18.1,3
2019-03-31,2019,1,Belgium,Out,Request,18.1,13
2019-03-31,2019,1,Belgium,In,Request,18.1,4
2019-03-31,2019,1,Bulgaria,Out,Request,18.1,25
2019-03-31,2019,1,Bulgaria,Out,Request,13,1
2019-03-31,2019,1,Bulgaria,In,Transfer,10,1
2019-03-31,2019,1,Bulgaria,In,Request,8.1,1
2019-03-31,2019,1,Bulgaria,In,Request,8.2,1
2019-03-31,2019,1,Bulgaria,In,Request,9,1
2019-03-31,2019,1,Croatia,Out,Request,18.1,2
2019-03-31,2019,1,Cyprus,In,Transfer,8.1,3
2019-03-31,2019,1,Cyprus,In,Transfer,17.2,1
2019-03-31,2019,1,Cyprus,In,Transfer,8.2,4
2019-03-31,2019,1,Cyprus,In,Request,8.2,3
2019-03-31,2019,1,Cyprus,In,Request,8.1,1
2019-03-31,2019,1,Czech Republic,Out,Request,18.1,1
2019-03-31,2019,1,Czech Republic,In,Request,18.1,1
2019-03-31,2019,1,Denmark,Out,Transfer,18.1,2
2019-03-31,2019,1,Denmark,Out,Request,18.1,16
2019-03-31,2019,1,Denmark,Out,Request,11,1
2019-03-31,2019,1,Denmark,In,Request,18.1,1
2019-03-31,2019,1,Finland,Out,Transfer,18.1,2
2019-03-31,2019,1,Finland,Out,Request,18.1,13
2019-03-31,2019,1,Finland,Out,Request,13,1
2019-03-31,2019,1,Finland,Out,Request,11,3
2019-03-31,2019,1,Finland,In,Transfer,18.1,1
2019-03-31,2019,1,Finland,In,Request,18.1,1
2019-03-31,2019,1,France,Out,Transfer,18.1,7
2019-03-31,2019,1,France,Out,Transfer,13,6
2019-03-31,2019,1,France,Out,Request,18.1,63
2019-03-31,2019,1,France,Out,Request,12,3
2019-03-31,2019,1,France,Out,Request,13,12
2019-03-31,2019,1,France,Out,Request,11,1
2019-03-31,2019,1,France,In,Transfer,8.2,2
2019-03-31,2019,1,France,In,Transfer,18.1,11
2019-03-31,2019,1,France,In,Transfer,8.1,9
2019-03-31,2019,1,France,In,Transfer,17.2,2
2019-03-31,2019,1,France,In,Transfer,9,1
2019-03-31,2019,1,France,In,Request,18.1,71
2019-03-31,2019,1,France,In,Request,17.2,4
2019-03-31,2019,1,France,In,Request,9,4
2019-03-31,2019,1,France,In,Request,8.1,8
2019-03-31,2019,1,France,In,Request,13,1
2019-03-31,2019,1,France,In,Request,8.2,3
2019-03-31,2019,1,France,In,Request,12,4
2019-03-31,2019,1,Germany,Out,Transfer,18.1,42
2019-03-31,2019,1,Germany,Out,Transfer,12,1
2019-03-31,2019,1,Germany,Out,Request,18.1,160
