Date,Year,Quarter,Nationality,Region,Outcome,Sex,Appeals determined
2010-04-01,2010,2,Congo (Democratic Republic),Africa Sub-Saharan,Withdrawn,Male,3
2010-04-01,2010,2,Cuba,America Central and South,Dismissed,Male,1
2010-04-01,2010,2,Egypt,Africa North,Allowed,Female,2
2010-04-01,2010,2,Egypt,Africa North,Allowed,Male,1
2010-04-01,2010,2,Egypt,Africa North,Dismissed,Female,1
2010-04-01,2010,2,Egypt,Africa North,Dismissed,Male,4
2010-04-01,2010,2,Egypt,Africa North,Withdrawn,Male,2
2010-04-01,2010,2,Eritrea,Africa Sub-Saharan,Allowed,Female,13
2010-04-01,2010,2,Eritrea,Africa Sub-Saharan,Allowed,Male,13
2010-04-01,2010,2,Eritrea,Africa Sub-Saharan,Dismissed,Female,19
2010-04-01,2010,2,Eritrea,Africa Sub-Saharan,Dismissed,Male,23
2010-04-01,2010,2,Eritrea,Africa Sub-Saharan,Withdrawn,Male,3
2010-04-01,2010,2,Ethiopia,Africa Sub-Saharan,Allowed,Female,5
2010-04-01,2010,2,Ethiopia,Africa Sub-Saharan,Allowed,Male,4
2010-04-01,2010,2,Ethiopia,Africa Sub-Saharan,Dismissed,Female,6
2010-04-01,2010,2,Ethiopia,Africa Sub-Saharan,Dismissed,Male,8
2010-04-01,2010,2,Fiji,Oceania,Dismissed,Male,1
2010-04-01,2010,2,"Gambia, The",Africa Sub-Saharan,Allowed,Female,9
2010-04-01,2010,2,"Gambia, The",Africa Sub-Saharan,Allowed,Male,4
2010-04-01,2010,2,"Gambia, The",Africa Sub-Saharan,Dismissed,Female,17
2010-04-01,2010,2,"Gambia, The",Africa Sub-Saharan,Dismissed,Male,14
2010-04-01,2010,2,"Gambia, The",Africa Sub-Saharan,Withdrawn,Female,1
2010-04-01,2010,2,"Gambia, The",Africa Sub-Saharan,Withdrawn,Male,2
2010-04-01,2010,2,Georgia,Europe Other,Allowed,Female,1
2010-04-01,2010,2,Georgia,Europe Other,Allowed,Male,1
2010-04-01,2010,2,Georgia,Europe Other,Dismissed,Female,3
2010-04-01,2010,2,Georgia,Europe Other,Dismissed,Male,8
2010-04-01,2010,2,Ghana,Africa Sub-Saharan,Allowed,Female,1
2010-04-01,2010,2,Ghana,Africa Sub-Saharan,Dismissed,Female,11
2010-04-01,2010,2,Ghana,Africa Sub-Saharan,Dismissed,Male,9
2010-04-01,2010,2,Ghana,Africa Sub-Saharan,Withdrawn,Male,1
2010-04-01,2010,2,Guinea,Africa Sub-Saharan,Allowed,Male,1
2010-04-01,2010,2,Guinea,Africa Sub-Saharan,Dismissed,Female,6
2010-04-01,2010,2,Guinea,Africa Sub-Saharan,Dismissed,Male,18
2010-04-01,2010,2,Guyana,America Central and South,Dismissed,Male,1
2010-04-01,2010,2,Haiti,America Central and South,Dismissed,Male,1
2010-04-01,2010,2,Honduras,America Central and South,Dismissed,Male,1
2010-04-01,2010,2,India,Asia South,Allowed,Female,4
2010-04-01,2010,2,India,Asia South,Dismissed,Female,3
2010-04-01,2010,2,India,Asia South,Dismissed,Male,9
2010-04-01,2010,2,India,Asia South,Withdrawn,Male,1
2010-04-01,2010,2,Iran,Middle East,Allowed,Female,27
2010-04-01,2010,2,Iran,Middle East,Allowed,Male,110
2010-04-01,2010,2,Iran,Middle East,Dismissed,Female,38
2010-04-01,2010,2,Iran,Middle East,Dismissed,Male,241
2010-04-01,2010,2,Iran,Middle East,Dismissed,Unknown Sex,1
2010-04-01,2010,2,Iran,Middle East,Withdrawn,Female,1
2010-04-01,2010,2,Iran,Middle East,Withdrawn,Male,7
2010-04-01,2010,2,Iraq,Middle East,Allowed,Female,6
2010-04-01,2010,2,Iraq,Middle East,Allowed,Male,31
2010-04-01,2010,2,Iraq,Middle East,Dismissed,Female,12
2010-04-01,2010,2,Iraq,Middle East,Dismissed,Male,138
2010-04-01,2010,2,Iraq,Middle East,Withdrawn,Male,4
2010-04-01,2010,2,Ivory Coast,Africa Sub-Saharan,Allowed,Female,2
2010-04-01,2010,2,Ivory Coast,Africa Sub-Saharan,Dismissed,Female,3
2010-04-01,2010,2,Ivory Coast,Africa Sub-Saharan,Dismissed,Male,2
2010-04-01,2010,2,Ivory Coast,Africa Sub-Saharan,Withdrawn,Male,1
2010-04-01,2010,2,Jamaica,America Central and South,Allowed,Female,4
2010-04-01,2010,2,Jamaica,America Central and South,Allowed,Male,2
2010-04-01,2010,2,Jamaica,America Central and South,Dismissed,Female,8
2010-04-01,2010,2,Jamaica,America Central and South,Dismissed,Male,9
2010-04-01,2010,2,Jordan,Middle East,Dismissed,Female,1
2010-04-01,2010,2,Jordan,Middle East,Dismissed,Male,2
2010-04-01,2010,2,Kenya,Africa Sub-Saharan,Allowed,Female,5
2010-04-01,2010,2,Kenya,Africa Sub-Saharan,Allowed,Male,2
2010-04-01,2010,2,Kenya,Africa Sub-Saharan,Dismissed,Female,12
2010-04-01,2010,2,Kenya,Africa Sub-Saharan,Dismissed,Male,5
2010-04-01,2010,2,Korea (North),Asia East,Allowed,Female,3
2010-04-01,2010,2,Korea (North),Asia East,Allowed,Male,2
2010-04-01,2010,2,Korea (North),Asia East,Dismissed,Female,3
2010-04-01,2010,2,Korea (North),Asia East,Dismissed,Male,5
2010-04-01,2010,2,Korea (North),Asia East,Withdrawn,Female,1
2010-04-01,2010,2,Korea (South),Asia East,Dismissed,Male,2
2010-04-01,2010,2,Kosovo,Europe Other,Dismissed,Male,1
2010-04-01,2010,2,Kuwait,Middle East,Allowed,Female,1
2010-04-01,2010,2,Kuwait,Middle East,Allowed,Male,4
2010-04-01,2010,2,Kuwait,Middle East,Dismissed,Female,2
2010-04-01,2010,2,Kuwait,Middle East,Dismissed,Male,15
2010-04-01,2010,2,Kuwait,Middle East,Withdrawn,Male,2
2010-04-01,2010,2,Kyrgyzstan,Asia Central,Dismissed,Male,1
2010-04-01,2010,2,Lebanon,Middle East,Allowed,Male,2
2010-04-01,2010,2,Lebanon,Middle East,Dismissed,Female,2
2010-04-01,2010,2,Lebanon,Middle East,Dismissed,Male,9
2010-04-01,2010,2,Lebanon,Middle East,Withdrawn,Female,1
2010-04-01,2010,2,Liberia,Africa Sub-Saharan,Dismissed,Male,1
2010-04-01,2010,2,Libya,Africa North,Allowed,Male,2
2010-04-01,2010,2,Libya,Africa North,Dismissed,Female,2
2010-04-01,2010,2,Libya,Africa North,Dismissed,Male,10
2010-04-01,2010,2,Libya,Africa North,Withdrawn,Male,3
2010-04-01,2010,2,Malawi,Africa Sub-Saharan,Allowed,Female,2
2010-04-01,2010,2,Malawi,Africa Sub-Saharan,Allowed,Male,1
2010-04-01,2010,2,Malawi,Africa Sub-Saharan,Dismissed,Female,16
2010-04-01,2010,2,Malawi,Africa Sub-Saharan,Dismissed,Male,8
2010-04-01,2010,2,Malaysia,Asia South East,Dismissed,Male,4
2010-04-01,2010,2,Mali,Africa Sub-Saharan,Dismissed,Female,1
2010-04-01,2010,2,Mali,Africa Sub-Saharan,Dismissed,Male,1
2010-04-01,2010,2,Mauritania,Africa North,Dismissed,Male,2
2010-04-01,2010,2,Mauritius,Africa Sub-Saharan,Dismissed,Female,1
2010-04-01,2010,2,Mongolia,Asia East,Dismissed,Female,2
2010-04-01,2010,2,Mongolia,Asia East,Dismissed,Male,1
2010-04-01,2010,2,Morocco,Africa North,Dismissed,Female,1
2010-04-01,2010,2,Morocco,Africa North,Dismissed,Male,6
2010-04-01,2010,2,Namibia,Africa Sub-Saharan,Dismissed,Female,2
2010-04-01,2010,2,Namibia,Africa Sub-Saharan,Dismissed,Male,2
2010-04-01,2010,2,Nigeria,Africa Sub-Saharan,Allowed,Female,12
2010-04-01,2010,2,Nigeria,Africa Sub-Saharan,Allowed,Male,3
2010-04-01,2010,2,Nigeria,Africa Sub-Saharan,Dismissed,Female,53
2010-04-01,2010,2,Nigeria,Africa Sub-Saharan,Dismissed,Male,26
2010-04-01,2010,2,Nigeria,Africa Sub-Saharan,Withdrawn,Female,3
2010-04-01,2010,2,Nigeria,Africa Sub-Saharan,Withdrawn,Male,1
2010-04-01,2010,2,Occupied Palestinian Territories,Middle East,Allowed,Female,2
2010-04-01,2010,2,Occupied Palestinian Territories,Middle East,Allowed,Male,6
2010-04-01,2010,2,Occupied Palestinian Territories,Middle East,Dismissed,Female,4
2010-04-01,2010,2,Occupied Palestinian Territories,Middle East,Dismissed,Male,33
2010-04-01,2010,2,Occupied Palestinian Territories,Middle East,Withdrawn,Male,5
2010-04-01,2010,2,Oman,Middle East,Allowed,Female,1
2010-04-01,2010,2,Other and unknown,Other,Dismissed,Male,1
2010-04-01,2010,2,Pakistan,Asia South,Allowed,Female,20
2010-04-01,2010,2,Pakistan,Asia South,Allowed,Male,20
2010-04-01,2010,2,Pakistan,Asia South,Dismissed,Female,104
2010-04-01,2010,2,Pakistan,Asia South,Dismissed,Male,150
2010-04-01,2010,2,Pakistan,Asia South,Withdrawn,Female,2
2010-04-01,2010,2,Pakistan,Asia South,Withdrawn,Male,6
2010-04-01,2010,2,Philippines,Asia South East,Dismissed,Male,1
2010-04-01,2010,2,Refugee,Other,Allowed,Male,9
2010-04-01,2010,2,Refugee,Other,Dismissed,Male,1
2010-04-01,2010,2,Refugee,Other,Withdrawn,Female,1
2010-04-01,2010,2,Refugee,Other,Withdrawn,Male,2
2010-04-01,2010,2,Russia,Europe Other,Allowed,Male,1
2010-04-01,2010,2,Russia,Europe Other,Dismissed,Female,5
2010-04-01,2010,2,Russia,Europe Other,Dismissed,Male,4
2010-04-01,2010,2,Russia,Europe Other,Withdrawn,Male,1
2010-04-01,2010,2,Rwanda,Africa Sub-Saharan,Allowed,Female,1
2010-04-01,2010,2,Rwanda,Africa Sub-Saharan,Allowed,Male,1
2010-04-01,2010,2,Rwanda,Africa Sub-Saharan,Dismissed,Female,3
2010-04-01,2010,2,Rwanda,Africa Sub-Saharan,Dismissed,Male,3
2010-04-01,2010,2,Rwanda,Africa Sub-Saharan,Withdrawn,Male,1
2010-04-01,2010,2,Saudi Arabia,Middle East,Allowed,Male,1
2010-04-01,2010,2,Saudi Arabia,Middle East,Dismissed,Male,1
2010-04-01,2010,2,Senegal,Africa Sub-Saharan,Allowed,Female,1
2010-04-01,2010,2,Senegal,Africa Sub-Saharan,Dismissed,Male,2
2010-04-01,2010,2,Senegal,Africa Sub-Saharan,Withdrawn,Male,1
2010-04-01,2010,2,Seychelles,Africa Sub-Saharan,Allowed,Female,1
2010-04-01,2010,2,Seychelles,Africa Sub-Saharan,Allowed,Male,1
2010-04-01,2010,2,Sierra Leone,Africa Sub-Saharan,Allowed,Female,4
2010-04-01,2010,2,Sierra Leone,Africa Sub-Saharan,Dismissed,Female,9
2010-04-01,2010,2,Sierra Leone,Africa Sub-Saharan,Dismissed,Male,3
2010-04-01,2010,2,Sierra Leone,Africa Sub-Saharan,Withdrawn,Male,1
2010-04-01,2010,2,Slovakia,EU 8,Allowed,Female,1
2010-04-01,2010,2,Somalia,Africa Sub-Saharan,Allowed,Female,49
2010-04-01,2010,2,Somalia,Africa Sub-Saharan,Allowed,Male,42
2010-04-01,2010,2,Somalia,Africa Sub-Saharan,Dismissed,Female,34
2010-04-01,2010,2,Somalia,Africa Sub-Saharan,Dismissed,Male,35
2010-04-01,2010,2,Somalia,Africa Sub-Saharan,Withdrawn,Female,8
2010-04-01,2010,2,Somalia,Africa Sub-Saharan,Withdrawn,Male,6
2010-04-01,2010,2,South Africa,Africa Sub-Saharan,Allowed,Female,1
2010-04-01,2010,2,South Africa,Africa Sub-Saharan,Allowed,Male,1
2010-04-01,2010,2,South Africa,Africa Sub-Saharan,Dismissed,Female,8
2010-04-01,2010,2,South Africa,Africa Sub-Saharan,Dismissed,Male,4
2010-04-01,2010,2,South Africa,Africa Sub-Saharan,Withdrawn,Male,2
2010-04-01,2010,2,Sri Lanka,Asia South,Allowed,Female,29
2010-04-01,2010,2,Sri Lanka,Asia South,Allowed,Male,94
2010-04-01,2010,2,Sri Lanka,Asia South,Dismissed,Female,70
2010-04-01,2010,2,Sri Lanka,Asia South,Dismissed,Male,162
2010-04-01,2010,2,Sri Lanka,Asia South,Withdrawn,Female,1
2010-04-01,2010,2,Sri Lanka,Asia South,Withdrawn,Male,7
2010-04-01,2010,2,St. Lucia,America Central and South,Dismissed,Female,1
2010-04-01,2010,2,Stateless,Other,Dismissed,Female,3
2010-04-01,2010,2,Stateless,Other,Dismissed,Male,7
2010-04-01,2010,2,Stateless,Other,Withdrawn,Male,1
2010-04-01,2010,2,Sudan,Africa North,Allowed,Female,1
2010-04-01,2010,2,Sudan,Africa North,Allowed,Male,9
2010-04-01,2010,2,Sudan,Africa North,Dismissed,Female,4
2010-04-01,2010,2,Sudan,Africa North,Dismissed,Male,12
2010-04-01,2010,2,Sudan,Africa North,Withdrawn,Male,4
2010-04-01,2010,2,Swaziland,Africa Sub-Saharan,Dismissed,Female,1
2010-04-01,2010,2,Syria,Middle East,Allowed,Female,1
2010-04-01,2010,2,Syria,Middle East,Allowed,Male,8
2010-04-01,2010,2,Syria,Middle East,Dismissed,Female,3
2010-04-01,2010,2,Syria,Middle East,Dismissed,Male,24
2010-04-01,2010,2,Syria,Middle East,Withdrawn,Male,1
2010-04-01,2010,2,Tanzania,Africa Sub-Saharan,Dismissed,Female,4
2010-04-01,2010,2,Thailand,Asia South East,Allowed,Female,1
2010-04-01,2010,2,Togo,Africa Sub-Saharan,Dismissed,Male,1
2010-04-01,2010,2,Togo,Africa Sub-Saharan,Dismissed,Unknown Sex,1
2010-04-01,2010,2,Trinidad and Tobago,America Central and South,Dismissed,Male,2
2010-04-01,2010,2,Tunisia,Africa North,Dismissed,Male,1
2010-04-01,2010,2,Tunisia,Africa North,Withdrawn,Male,1
2010-04-01,2010,2,Turkey,Europe Other,Allowed,Female,2
2010-04-01,2010,2,Turkey,Europe Other,Allowed,Male,13
2010-04-01,2010,2,Turkey,Europe Other,Dismissed,Female,3
2010-04-01,2010,2,Turkey,Europe Other,Dismissed,Male,17
2010-04-01,2010,2,Turkmenistan,Asia Central,Dismissed,Female,1
2010-04-01,2010,2,Uganda,Africa Sub-Saharan,Allowed,Female,8
2010-04-01,2010,2,Uganda,Africa Sub-Saharan,Allowed,Male,6
2010-04-01,2010,2,Uganda,Africa Sub-Saharan,Dismissed,Female,18
2010-04-01,2010,2,Uganda,Africa Sub-Saharan,Dismissed,Male,17
2010-04-01,2010,2,Ukraine,Europe Other,Allowed,Female,2
2010-04-01,2010,2,Ukraine,Europe Other,Dismissed,Male,4
2010-04-01,2010,2,Uzbekistan,Asia Central,Dismissed,Male,4
2010-04-01,2010,2,Venezuela,America Central and South,Dismissed,Female,1
2010-04-01,2010,2,Vietnam,Asia South East,Allowed,Female,3
2010-04-01,2010,2,Vietnam,Asia South East,Allowed,Male,3
2010-04-01,2010,2,Vietnam,Asia South East,Dismissed,Female,9
2010-04-01,2010,2,Vietnam,Asia South East,Dismissed,Male,5
2010-04-01,2010,2,Vietnam,Asia South East,Withdrawn,Male,1
2010-04-01,2010,2,Western Sahara,Africa North,Dismissed,Male,3
2010-04-01,2010,2,Yemen,Middle East,Allowed,Female,3
2010-04-01,2010,2,Yemen,Middle East,Allowed,Male,2
2010-04-01,2010,2,Yemen,Middle East,Dismissed,Female,4
2010-04-01,2010,2,Yemen,Middle East,Dismissed,Male,6
2010-04-01,2010,2,Zimbabwe,Africa Sub-Saharan,Allowed,Female,157
2010-04-01,2010,2,Zimbabwe,Africa Sub-Saharan,Allowed,Male,98
2010-04-01,2010,2,Zimbabwe,Africa Sub-Saharan,Dismissed,Female,234
2010-04-01,2010,2,Zimbabwe,Africa Sub-Saharan,Dismissed,Male,126
2010-04-01,2010,2,Zimbabwe,Africa Sub-Saharan,Withdrawn,Female,14
2010-04-01,2010,2,Zimbabwe,Africa Sub-Saharan,Withdrawn,Male,9
2010-07-01,2010,3,Afghanistan,Asia Central,Allowed,Female,16
2010-07-01,2010,3,Afghanistan,Asia Central,Allowed,Male,77
2010-07-01,2010,3,Afghanistan,Asia Central,Dismissed,Female,12
2010-07-01,2010,3,Afghanistan,Asia Central,Dismissed,Male,265
2010-07-01,2010,3,Afghanistan,Asia Central,Withdrawn,Female,2
2010-07-01,2010,3,Afghanistan,Asia Central,Withdrawn,Male,28
2010-07-01,2010,3,Albania,Europe Other,Allowed,Female,5
2010-07-01,2010,3,Albania,Europe Other,Allowed,Male,7
2010-07-01,2010,3,Albania,Europe Other,Dismissed,Female,5
2010-07-01,2010,3,Albania,Europe Other,Dismissed,Male,15
2010-07-01,2010,3,Albania,Europe Other,Withdrawn,Female,1
2010-07-01,2010,3,Albania,Europe Other,Withdrawn,Male,1
2010-07-01,2010,3,Algeria,Africa North,Allowed,Female,4
2010-07-01,2010,3,Algeria,Africa North,Allowed,Male,2
2010-07-01,2010,3,Algeria,Africa North,Dismissed,Female,8
2010-07-01,2010,3,Algeria,Africa North,Dismissed,Male,23
2010-07-01,2010,3,Algeria,Africa North,Withdrawn,Female,1
2010-07-01,2010,3,Algeria,Africa North,Withdrawn,Male,2
2010-07-01,2010,3,Angola,Africa Sub-Saharan,Allowed,Female,1
2010-07-01,2010,3,Angola,Africa Sub-Saharan,Allowed,Male,1
2010-07-01,2010,3,Angola,Africa Sub-Saharan,Dismissed,Female,4
2010-07-01,2010,3,Angola,Africa Sub-Saharan,Dismissed,Male,11
2010-07-01,2010,3,Angola,Africa Sub-Saharan,Withdrawn,Female,1
2010-07-01,2010,3,Armenia,Europe Other,Allowed,Male,1
2010-07-01,2010,3,Armenia,Europe Other,Dismissed,Male,3
2010-07-01,2010,3,Azerbaijan,Europe Other,Dismissed,Male,1
2010-07-01,2010,3,Bangladesh,Asia South,Allowed,Female,3
2010-07-01,2010,3,Bangladesh,Asia South,Allowed,Male,1
2010-07-01,2010,3,Bangladesh,Asia South,Dismissed,Female,8
2010-07-01,2010,3,Bangladesh,Asia South,Dismissed,Male,50
2010-07-01,2010,3,Bangladesh,Asia South,Withdrawn,Male,1
2010-07-01,2010,3,Belarus,Europe Other,Dismissed,Male,2
2010-07-01,2010,3,Belarus,Europe Other,Withdrawn,Male,2
2010-07-01,2010,3,Bhutan,Asia South,Allowed,Male,1
2010-07-01,2010,3,Bhutan,Asia South,Dismissed,Male,2
2010-07-01,2010,3,Bhutan,Asia South,Withdrawn,Male,2
2010-07-01,2010,3,Bosnia and Herzegovina,Europe Other,Dismissed,Female,1
2010-07-01,2010,3,Brazil,America Central and South,Dismissed,Male,1
2010-07-01,2010,3,Burkina,Africa Sub-Saharan,Allowed,Female,1
2010-07-01,2010,3,Burma,Asia South East,Allowed,Female,8
2010-07-01,2010,3,Burma,Asia South East,Allowed,Male,14
2010-07-01,2010,3,Burma,Asia South East,Dismissed,Female,8
2010-07-01,2010,3,Burma,Asia South East,Dismissed,Male,14
2010-07-01,2010,3,Burundi,Africa Sub-Saharan,Dismissed,Female,2
2010-07-01,2010,3,Burundi,Africa Sub-Saharan,Dismissed,Male,1
2010-07-01,2010,3,Burundi,Africa Sub-Saharan,Withdrawn,Female,1
2010-07-01,2010,3,Cameroon,Africa Sub-Saharan,Allowed,Female,1
2010-07-01,2010,3,Cameroon,Africa Sub-Saharan,Allowed,Male,3
2010-07-01,2010,3,Cameroon,Africa Sub-Saharan,Dismissed,Female,6
2010-07-01,2010,3,Cameroon,Africa Sub-Saharan,Dismissed,Male,7
2010-07-01,2010,3,Cameroon,Africa Sub-Saharan,Withdrawn,Female,1
2010-07-01,2010,3,Cameroon,Africa Sub-Saharan,Withdrawn,Male,1
2010-07-01,2010,3,Central African Republic,Africa Sub-Saharan,Allowed,Male,1
2010-07-01,2010,3,Chad,Africa Sub-Saharan,Dismissed,Female,1
2010-07-01,2010,3,Chad,Africa Sub-Saharan,Dismissed,Male,2
2010-07-01,2010,3,China,Asia East,Allowed,Female,26
2010-07-01,2010,3,China,Asia East,Allowed,Male,10
2010-07-01,2010,3,China,Asia East,Dismissed,Female,95
2010-07-01,2010,3,China,Asia East,Dismissed,Male,72
2010-07-01,2010,3,China,Asia East,Withdrawn,Male,3
2010-07-01,2010,3,Colombia,America Central and South,Dismissed,Male,2
2010-07-01,2010,3,Congo,Africa Sub-Saharan,Allowed,Male,1
2010-07-01,2010,3,Congo,Africa Sub-Saharan,Dismissed,Female,1
2010-07-01,2010,3,Congo,Africa Sub-Saharan,Dismissed,Male,2
2010-07-01,2010,3,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Female,5
2010-07-01,2010,3,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Male,5
2010-07-01,2010,3,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Female,19
2010-07-01,2010,3,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Male,12
2010-07-01,2010,3,Congo (Democratic Republic),Africa Sub-Saharan,Withdrawn,Female,1
2010-07-01,2010,3,Congo (Democratic Republic),Africa Sub-Saharan,Withdrawn,Male,1
2010-07-01,2010,3,Cuba,America Central and South,Dismissed,Male,2
2010-07-01,2010,3,Djibouti,Africa Sub-Saharan,Allowed,Male,1
2010-07-01,2010,3,Dominica,America Central and South,Allowed,Female,1
2010-07-01,2010,3,Dominica,America Central and South,Withdrawn,Female,1
2010-07-01,2010,3,Dominican Republic,America Central and South,Withdrawn,Male,1
2010-07-01,2010,3,Ecuador,America Central and South,Allowed,Male,1
2010-07-01,2010,3,Egypt,Africa North,Allowed,Female,2
2010-07-01,2010,3,Egypt,Africa North,Allowed,Male,2
2010-07-01,2010,3,Egypt,Africa North,Dismissed,Female,3
2010-07-01,2010,3,Egypt,Africa North,Dismissed,Male,16
2010-07-01,2010,3,Egypt,Africa North,Withdrawn,Female,1
2010-07-01,2010,3,Eritrea,Africa Sub-Saharan,Allowed,Female,8
2010-07-01,2010,3,Eritrea,Africa Sub-Saharan,Allowed,Male,12
2010-07-01,2010,3,Eritrea,Africa Sub-Saharan,Dismissed,Female,9
2010-07-01,2010,3,Eritrea,Africa Sub-Saharan,Dismissed,Male,18
2010-07-01,2010,3,Eritrea,Africa Sub-Saharan,Withdrawn,Female,2
2010-07-01,2010,3,Ethiopia,Africa Sub-Saharan,Allowed,Female,5
2010-07-01,2010,3,Ethiopia,Africa Sub-Saharan,Allowed,Male,4
2010-07-01,2010,3,Ethiopia,Africa Sub-Saharan,Dismissed,Female,14
2010-07-01,2010,3,Ethiopia,Africa Sub-Saharan,Dismissed,Male,3
2010-07-01,2010,3,"Gambia, The",Africa Sub-Saharan,Allowed,Female,10
2010-07-01,2010,3,"Gambia, The",Africa Sub-Saharan,Allowed,Male,3
2010-07-01,2010,3,"Gambia, The",Africa Sub-Saharan,Dismissed,Female,16
2010-07-01,2010,3,"Gambia, The",Africa Sub-Saharan,Dismissed,Male,13
2010-07-01,2010,3,"Gambia, The",Africa Sub-Saharan,Withdrawn,Female,2
2010-07-01,2010,3,"Gambia, The",Africa Sub-Saharan,Withdrawn,Male,1
2010-07-01,2010,3,Georgia,Europe Other,Allowed,Female,1
2010-07-01,2010,3,Georgia,Europe Other,Dismissed,Female,2
2010-07-01,2010,3,Georgia,Europe Other,Dismissed,Male,5
2010-07-01,2010,3,Ghana,Africa Sub-Saharan,Allowed,Male,4
2010-07-01,2010,3,Ghana,Africa Sub-Saharan,Dismissed,Female,8
2010-07-01,2010,3,Ghana,Africa Sub-Saharan,Dismissed,Male,9
2010-07-01,2010,3,Ghana,Africa Sub-Saharan,Withdrawn,Female,1
2010-07-01,2010,3,Grenada,America Central and South,Dismissed,Female,1
2010-07-01,2010,3,Grenada,America Central and South,Dismissed,Male,1
2010-07-01,2010,3,Guinea,Africa Sub-Saharan,Allowed,Female,1
2010-07-01,2010,3,Guinea,Africa Sub-Saharan,Allowed,Male,3
2010-07-01,2010,3,Guinea,Africa Sub-Saharan,Dismissed,Female,3
2010-07-01,2010,3,Guinea,Africa Sub-Saharan,Dismissed,Male,11
2010-07-01,2010,3,Guinea-Bissau,Africa Sub-Saharan,Dismissed,Female,1
2010-07-01,2010,3,Guyana,America Central and South,Dismissed,Male,1
2010-07-01,2010,3,Hong Kong,Asia East,Dismissed,Male,1
2010-07-01,2010,3,India,Asia South,Allowed,Female,1
2010-07-01,2010,3,India,Asia South,Allowed,Male,1
2010-07-01,2010,3,India,Asia South,Dismissed,Female,5
2010-07-01,2010,3,India,Asia South,Dismissed,Male,13
2010-07-01,2010,3,India,Asia South,Withdrawn,Female,1
2010-07-01,2010,3,India,Asia South,Withdrawn,Male,3
2010-07-01,2010,3,Iran,Middle East,Allowed,Female,30
2010-07-01,2010,3,Iran,Middle East,Allowed,Male,99
2010-07-01,2010,3,Iran,Middle East,Dismissed,Female,28
2010-07-01,2010,3,Iran,Middle East,Dismissed,Male,248
2010-07-01,2010,3,Iran,Middle East,Withdrawn,Male,11
2010-07-01,2010,3,Iraq,Middle East,Allowed,Female,11
2010-07-01,2010,3,Iraq,Middle East,Allowed,Male,15
2010-07-01,2010,3,Iraq,Middle East,Dismissed,Female,9
2010-07-01,2010,3,Iraq,Middle East,Dismissed,Male,166
2010-07-01,2010,3,Iraq,Middle East,Withdrawn,Female,1
2010-07-01,2010,3,Iraq,Middle East,Withdrawn,Male,6
2010-07-01,2010,3,Israel,Middle East,Allowed,Female,1
2010-07-01,2010,3,Israel,Middle East,Dismissed,Male,1
2010-07-01,2010,3,Ivory Coast,Africa Sub-Saharan,Allowed,Female,1
2010-07-01,2010,3,Ivory Coast,Africa Sub-Saharan,Allowed,Male,3
2010-07-01,2010,3,Ivory Coast,Africa Sub-Saharan,Dismissed,Female,4
2010-07-01,2010,3,Ivory Coast,Africa Sub-Saharan,Dismissed,Male,1
2010-07-01,2010,3,Ivory Coast,Africa Sub-Saharan,Withdrawn,Male,1
2010-07-01,2010,3,Jamaica,America Central and South,Allowed,Female,4
2010-07-01,2010,3,Jamaica,America Central and South,Allowed,Male,6
2010-07-01,2010,3,Jamaica,America Central and South,Dismissed,Female,5
2010-07-01,2010,3,Jamaica,America Central and South,Dismissed,Male,4
2010-07-01,2010,3,Jamaica,America Central and South,Withdrawn,Female,4
2010-07-01,2010,3,Jordan,Middle East,Dismissed,Male,3
2010-07-01,2010,3,Kazakhstan,Asia Central,Dismissed,Male,1
2010-07-01,2010,3,Kenya,Africa Sub-Saharan,Allowed,Female,5
2010-07-01,2010,3,Kenya,Africa Sub-Saharan,Dismissed,Female,14
2010-07-01,2010,3,Kenya,Africa Sub-Saharan,Dismissed,Male,6
